,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax,temp
139,2021-03-04,630,11,717,3,7794,4658850,2214437,3,6538000,0.0,29.15
140,2021-03-04,10,12,18,0,93,331877,164980,1,1259300,0.0,27.85
141,2021-03-04,120,15,174,1,1777,3833026,1757525,2,1773700,0.0,29.4
142,2021-03-04,0,16,3,0,5,79262,31473,2,99600,0.0,27.7
143,2021-03-04,7,17,1,0,44,218576,125584,0,110000,0.0,28.9
144,2021-03-05,463,2,765,0,4000,2393133,1014661,4,3781000,0.0,28.3
145,2021-03-05,9,3,26,1,214,851067,422180,6,2185100,0.0,29.7
146,2021-03-05,57,4,40,0,677,264803,146691,0,1906700,0.0,28.3
147,2021-03-05,10,5,22,0,202,652904,285653,0,932700,0.0,29.4
148,2021-03-05,77,6,108,0,1278,735839,343610,1,1128800,0.0,29.4
149,2021-03-05,38,7,23,0,205,929470,382782,1,1678700,0.0,27.4
150,2021-03-05,109,9,563,0,1654,1394910,607982,3,2510300,0.0,27.5
151,2021-03-05,1,10,2,0,8,224068,130741,0,254900,0.0,29.7
152,2021-03-05,119,8,161,0,1210,1585588,668817,0,1773600,0.0,29.7
153,2021-03-05,97,13,93,0,990,1369447,498693,7,3908500,0.0,27.2
154,2021-03-05,250,14,178,0,2170,1524141,566907,28,2816500,0.0,27.225
155,2021-03-05,794,11,1110,5,7477,5061710,2359267,3,6538000,0.0,29.55
156,2021-03-05,16,12,17,0,92,290708,156255,1,1259300,0.0,27.85
157,2021-03-05,108,15,165,0,1718,4316833,1911290,2,1773700,0.0,29.7
158,2021-03-05,2,16,1,0,6,85214,32439,2,99600,0.0,27.5
159,2021-03-05,4,17,1,0,47,257609,144561,0,110000,0.0,29.4
160,2021-03-06,139,2,232,0,3907,2646865,1051992,4,3781000,0.0,28.1
161,2021-03-06,11,3,45,0,180,926441,446000,6,2185100,0.0,26.9
162,2021-03-06,35,4,223,0,489,324783,167928,0,1906700,0.0,27.6
163,2021-03-06,10,5,13,0,199,670220,285540,0,932700,0.0,27.2
164,2021-03-06,89,6,129,0,1238,761880,337940,1,1128800,0.0,27.2
165,2021-03-06,17,7,31,0,190,935623,372732,1,1678700,0.0,27.1
166,2021-03-06,68,9,247,0,1475,1514533,622989,3,2510300,0.0,27.1
167,2021-03-06,0,10,0,0,8,216593,122192,0,254900,0.0,26.9
168,2021-03-06,84,8,122,0,1172,1662031,661299,0,1773600,0.0,26.9
169,2021-03-06,74,13,105,1,958,1447310,490615,7,3908500,0.0,27.5
170,2021-03-06,221,14,210,3,2180,1651964,564201,31,2816500,0.0,26.85
171,2021-03-06,826,11,998,3,7304,5708687,2470997,3,6538000,0.0,27.700000000000006
172,2021-03-06,22,12,7,0,107,381030,183717,1,1259300,0.0,27.35
173,2021-03-06,81,15,175,0,1624,4637975,1947207,2,1773700,0.0,27.8
174,2021-03-06,1,16,1,0,6,88920,31960,2,99600,0.0,27.9
175,2021-03-06,2,17,10,0,39,267004,145344,0,110000,0.0,27.6
176,2021-03-07,158,2,327,0,3738,2603066,1036718,5,3781000,0.0,26.8
177,2021-03-07,15,3,27,0,168,999875,472129,7,2185100,0.0,28.3
178,2021-03-07,12,4,52,0,448,323023,169906,0,1906700,0.0,27.6
179,2021-03-07,3,5,40,0,162,658521,280548,0,932700,0.0,25.1
180,2021-03-07,48,6,46,0,1240,730424,325023,1,1128800,0.0,25.1
181,2021-03-07,12,7,8,1,194,865219,352982,1,1678700,0.0,27.2
182,2021-03-07,48,9,631,0,892,1452854,602428,3,2510300,0.0,26.8
183,2021-03-07,24,10,0,0,32,199811,110315,0,254900,0.0,28.3
184,2021-03-07,172,8,137,0,1205,1562116,627256,0,1773600,0.0,28.3
185,2021-03-07,99,13,92,0,965,1359897,468800,8,3908500,0.0,27.366666666666664
186,2021-03-07,201,14,188,0,2193,1586416,545166,33,2816500,0.0,26.65
187,2021-03-07,746,11,611,2,7438,5515693,2391889,3,6538000,0.0,25.25
188,2021-03-07,10,12,6,0,110,396018,192754,2,1259300,0.0,27.4
189,2021-03-07,125,15,338,0,1411,4388637,1891934,2,1773700,0.0,25.8
190,2021-03-07,8,16,1,0,13,79968,30115,2,99600,0.0,27.7
191,2021-03-07,2,17,2,0,39,281002,154606,0,110000,0.0,24.7
192,2021-03-08,120,2,162,2,3694,2369079,1015464,5,3781000,0.0,27.0
193,2021-03-08,9,3,19,0,158,880524,440218,7,2185100,0.0,28.8
194,2021-03-08,28,4,53,0,423,295111,158204,0,1906700,0.0,27.3
195,2021-03-08,4,5,11,0,155,632748,277895,0,932700,0.0,27.8
196,2021-03-08,89,6,63,0,1266,703184,329779,1,1128800,0.0,27.8
197,2021-03-08,3,7,14,0,183,891352,369438,1,1678700,0.0,26.6
198,2021-03-08,49,9,158,0,782,1402011,600502,3,2510300,0.0,28.1
199,2021-03-08,17,10,1,0,48,224525,129864,2,254900,0.0,28.8
200,2021-03-08,76,8,162,2,1119,1529733,654421,2,1773600,0.0,28.8
201,2021-03-08,71,13,124,2,912,1324534,492475,8,3908500,0.0,26.2
202,2021-03-08,252,14,222,1,2223,1418692,544917,35,2816500,0.0,25.475
203,2021-03-08,726,11,917,0,7245,4892255,2292015,10,6538000,0.0,28.35
204,2021-03-08,13,12,12,0,111,355393,178828,3,1259300,0.0,26.950000000000006
205,2021-03-08,71,15,144,1,1337,4045486,1829112,2,1773700,0.0,28.8
206,2021-03-08,0,16,2,0,11,81099,31895,2,99600,0.0,27.7
207,2021-03-08,1,17,12,0,28,231706,132426,0,110000,0.0,27.9
208,2021-03-09,165,2,393,0,3464,2333580,1008886,6,3781000,0.0,27.9
209,2021-03-09,25,3,21,0,162,863246,433281,7,2185100,0.0,29.2
210,2021-03-09,16,4,73,0,366,290972,156494,0,1906700,0.0,27.2
211,2021-03-09,0,5,16,0,138,612156,274352,1,932700,0.0,28.3
212,2021-03-09,45,6,84,0,1227,686524,325084,1,1128800,0.0,28.3
213,2021-03-09,2,7,8,0,177,876603,366395,1,1678700,0.0,26.7
214,2021-03-09,34,9,94,1,721,1375449,593315,3,2510300,0.0,29.1
215,2021-03-09,1,10,0,0,49,217308,128436,2,254900,0.0,29.2
216,2021-03-09,143,8,98,0,1164,1509814,651508,2,1773600,0.0,29.2
217,2021-03-09,64,13,121,1,853,1313695,490789,10,3908500,0.0,27.16666666666667
218,2021-03-09,163,14,207,1,2179,1433276,549384,45,2816500,0.0,25.3
219,2021-03-09,464,11,998,4,6710,4871656,2301140,56,6538000,0.0,29.1
220,2021-03-09,36,12,7,1,140,352455,176816,3,1259300,0.0,26.95
221,2021-03-09,119,15,218,1,1237,4064453,1828758,4,1773700,0.0,29.4
222,2021-03-09,0,16,0,0,11,79487,31407,2,99600,0.0,27.1
223,2021-03-09,3,17,7,0,24,230360,131823,0,110000,0.0,28.8
224,2021-03-10,273,2,336,1,3401,2351215,1009685,7,3781000,0.0,27.9
225,2021-03-10,20,3,17,0,165,862830,435160,8,2185100,0.0,30.4
226,2021-03-10,19,4,58,0,327,287367,155507,1,1906700,0.0,27.4
227,2021-03-10,11,5,44,1,105,621688,277495,1,932700,0.0,28.6
228,2021-03-10,10,6,557,0,680,696547,327724,1,1128800,0.0,28.6
229,2021-03-10,1,7,41,0,137,880241,367225,1,1678700,0.0,27.0
230,2021-03-10,83,9,185,0,619,1382483,595444,3,2510300,0.0,29.3
231,2021-03-10,7,10,4,0,52,213168,126730,2,254900,0.0,30.4
232,2021-03-10,99,8,144,0,1119,1526021,657205,5,1773600,0.0,30.4
233,2021-03-10,54,13,57,1,848,1330584,494217,13,3908500,0.0,27.5
234,2021-03-10,199,14,154,0,2224,1466423,553043,47,2816500,0.0,26.475
235,2021-03-10,561,11,472,2,6795,4951653,2312938,56,6538000,0.0,29.3
236,2021-03-10,8,12,14,0,134,348780,177113,3,1259300,0.0,27.2
237,2021-03-10,103,15,53,0,1286,4153733,1840436,4,1773700,0.0,29.8
238,2021-03-10,0,16,0,0,11,82072,32030,2,99600,0.0,27.3
239,2021-03-10,0,17,1,0,23,225828,130409,0,110000,0.0,28.8
240,2021-03-11,170,2,218,2,3352,2312812,1003326,7,3781000,0.0,27.6
241,2021-03-11,18,3,11,0,172,812473,407932,8,2185100,0.0,29.2
242,2021-03-11,28,4,49,1,306,296945,159990,2,1906700,0.0,27.6
243,2021-03-11,71,5,23,0,153,603576,273548,1,932700,0.0,28.1
244,2021-03-11,79,6,116,0,643,639003,300764,1,1128800,0.0,28.1
245,2021-03-11,7,7,11,0,133,868758,366847,1,1678700,0.0,26.1
246,2021-03-11,69,9,89,1,599,1346258,589419,3,2510300,0.0,28.2
247,2021-03-11,2,10,0,0,54,208270,124095,2,254900,0.0,29.2
248,2021-03-11,169,8,304,0,984,1502944,652108,5,1773600,0.0,29.2
249,2021-03-11,61,13,78,0,831,1301541,489024,18,3908500,0.0,26.53333333333333
250,2021-03-11,168,14,262,0,2130,1431574,551702,49,2816500,0.0,26.625
251,2021-03-11,712,11,746,4,6759,4804493,2285008,56,6538000,0.0,27.9
252,2021-03-11,4,12,11,0,127,325344,163809,3,1259300,0.0,26.85
253,2021-03-11,86,15,178,1,1193,4001972,1805833,4,1773700,0.0,27.9
254,2021-03-11,1,16,0,0,12,78210,31401,2,99600,0.0,27.3
255,2021-03-11,2,17,8,0,17,224753,128370,0,110000,0.0,27.9
256,2021-03-12,135,2,299,0,3188,2613630,1066135,7,3781000,0.0,26.0
257,2021-03-12,23,3,36,0,159,876908,430245,8,2185100,0.0,27.4
258,2021-03-12,43,4,56,0,293,282314,155351,2,1906700,0.0,27.5
259,2021-03-12,25,5,13,0,165,704098,300807,1,932700,0.0,26.4
260,2021-03-12,32,6,75,0,600,782330,358420,1,1128800,0.0,26.4
261,2021-03-12,4,7,37,0,100,918510,382913,1,1678700,0.0,24.0
262,2021-03-12,44,9,87,0,556,1483569,629129,3,2510300,0.0,25.6
263,2021-03-12,25,10,0,0,79,234928,134744,2,254900,0.0,27.4
264,2021-03-12,132,8,147,0,969,1617800,679817,5,1773600,0.0,27.4
265,2021-03-12,57,13,88,1,799,1462560,520700,18,3908500,0.0,26.866666666666664
266,2021-03-12,173,14,233,0,2070,1545994,578687,57,2816500,0.0,26.425
267,2021-03-12,751,11,802,1,6707,5487710,2484615,57,6538000,0.0,26.5
268,2021-03-12,16,12,3,0,139,295752,159333,3,1259300,0.0,25.75
269,2021-03-12,108,15,161,1,1140,4681101,1991767,4,1773700,0.0,26.4
270,2021-03-12,3,16,3,0,12,87911,33267,2,99600,0.0,27.3
271,2021-03-12,4,17,2,0,19,267249,145864,0,110000,0.0,26.6
272,2021-03-13,101,2,328,0,2960,2919783,1119202,7,3781000,0.0,26.9
273,2021-03-13,13,3,12,0,160,1070858,491142,8,2185100,0.0,28.4
274,2021-03-13,40,4,54,0,279,369736,186030,2,1906700,0.0,27.1
275,2021-03-13,2,5,21,0,146,809012,321227,1,932700,0.0,27.9
276,2021-03-13,6,6,24,0,582,864400,370504,1,1128800,0.0,27.9
277,2021-03-13,8,7,3,0,105,1051290,399798,1,1678700,0.0,25.2
278,2021-03-13,72,9,96,0,532,1734761,674204,3,2510300,0.0,27.4
279,2021-03-13,29,10,1,0,107,252148,136462,2,254900,0.0,28.4
280,2021-03-13,178,8,117,0,1030,1945420,718307,5,1773600,0.0,28.4
281,2021-03-13,71,13,77,0,793,1665679,535113,18,3908500,0.0,26.8
282,2021-03-13,222,14,226,0,2066,1839642,609688,59,2816500,0.0,25.8
283,2021-03-13,551,11,719,1,6538,6531122,2689953,57,6538000,0.0,26.9
284,2021-03-13,14,12,14,1,139,419029,196788,3,1259300,0.0,26.15
285,2021-03-13,158,15,131,1,1166,5244638,2092491,4,1773700,0.0,27.2
286,2021-03-13,1,16,5,0,8,92735,33288,2,99600,0.0,26.6
287,2021-03-13,4,17,2,0,21,276470,144996,0,110000,0.0,26.6
288,2021-03-14,121,2,289,0,2792,3026347,1127820,7,3781000,0.0,28.0
289,2021-03-14,33,3,10,0,183,1098249,500363,8,2185100,0.0,29.0
290,2021-03-14,26,4,54,0,251,361956,185208,2,1906700,0.0,27.8
291,2021-03-14,4,5,8,0,142,737807,301389,1,932700,0.0,28.6
292,2021-03-14,21,6,156,0,447,807050,348675,1,1128800,0.0,28.6
293,2021-03-14,5,7,13,0,97,946010,374109,1,1678700,0.0,26.8
294,2021-03-14,101,9,79,0,554,1612938,641725,3,2510300,0.0,28.4
295,2021-03-14,0,10,3,0,104,215173,117605,2,254900,0.0,29.0
296,2021-03-14,154,8,79,0,1105,1769146,671877,5,1773600,0.0,29.0
297,2021-03-14,39,13,158,0,674,1524619,504386,20,3908500,0.0,26.566666666666666
298,2021-03-14,178,14,168,1,2074,1797693,592742,61,2816500,0.0,26.3
299,2021-03-14,577,11,576,1,6539,6179011,2562128,57,6538000,0.0,28.15
300,2021-03-14,37,12,30,0,146,424643,201735,3,1259300,0.0,27.3
301,2021-03-14,55,15,155,2,1064,4916951,2014666,4,1773700,0.0,28.1
302,2021-03-14,1,16,1,0,8,81440,30702,2,99600,0.0,26.7
303,2021-03-14,2,17,3,0,20,278236,149529,0,110000,0.0,28.2
304,2021-03-15,118,2,520,1,2390,2658522,1083291,7,3781000,0.0,28.3
305,2021-03-15,27,3,16,0,194,1004337,477257,8,2185100,0.0,29.6
306,2021-03-15,25,4,17,0,259,339382,175682,2,1906700,0.0,27.2
307,2021-03-15,2,5,4,0,140,700218,296253,1,932700,0.0,28.4
308,2021-03-15,80,6,117,0,410,791808,355048,1,1128800,0.0,28.4
309,2021-03-15,17,7,6,0,108,1003218,394683,1,1678700,0.0,27.3
310,2021-03-15,37,9,41,0,550,1607126,647107,4,2510300,0.0,29.1
311,2021-03-15,0,10,10,0,94,250531,140934,2,254900,0.0,29.6
312,2021-03-15,142,8,112,0,1135,1735363,698397,5,1773600,0.0,29.6
313,2021-03-15,29,13,126,0,577,1622241,550753,20,3908500,0.0,27.633333333333336
314,2021-03-15,251,14,200,1,2121,1737470,615900,63,2816500,0.0,27.275
315,2021-03-15,379,11,706,1,6212,5511242,2461544,57,6538000,0.0,28.6
316,2021-03-15,39,12,6,0,179,405931,195189,3,1259300,0.0,27.25
317,2021-03-15,61,15,91,0,1034,4502284,1946586,4,1773700,0.0,28.8
318,2021-03-15,0,16,1,0,7,91421,33670,2,99600,0.0,27.5
319,2021-03-15,1,17,0,0,21,239057,133782,0,110000,0.0,28.4
320,2021-03-16,91,2,155,0,2326,2723809,1099939,8,3781000,0.0,27.7
321,2021-03-16,32,3,15,0,211,1010132,478865,8,2185100,0.0,29.0
322,2021-03-16,67,4,30,0,295,347203,178652,2,1906700,0.0,26.9
323,2021-03-16,1,5,3,0,138,707598,298851,1,932700,0.0,27.5
324,2021-03-16,17,6,36,0,391,780366,353637,3,1128800,0.0,27.5
325,2021-03-16,2,7,1,0,109,1004814,396711,1,1678700,0.0,26.8
326,2021-03-16,24,9,60,0,514,1573772,644503,4,2510300,0.0,27.2
327,2021-03-16,0,10,12,0,82,251293,141754,2,254900,0.0,29.0
328,2021-03-16,175,8,100,0,1210,1739788,703188,5,1773600,0.0,29.0
329,2021-03-16,38,13,70,0,544,1615062,550274,21,3908500,0.0,27.5
330,2021-03-16,183,14,208,3,2096,1719651,614512,65,2816500,0.0,27.05
331,2021-03-16,323,11,552,1,5982,5606133,2507888,57,6538000,0.0,26.55
332,2021-03-16,23,12,8,0,194,411668,196798,3,1259300,0.0,26.85
333,2021-03-16,86,15,114,1,1006,4595457,1973418,4,1773700,0.0,26.9
334,2021-03-16,1,16,0,0,8,92397,34224,2,99600,0.0,27.4
335,2021-03-16,0,17,1,0,20,241174,135431,0,110000,0.0,26.2
336,2021-03-17,169,2,334,0,2161,2767366,1110154,43,3781000,0.0,27.0
337,2021-03-17,26,3,9,0,228,1033686,487761,8,2185100,0.0,28.0
338,2021-03-17,19,4,19,0,295,351401,180859,2,1906700,0.0,26.7
339,2021-03-17,20,5,4,0,154,732596,305702,1,932700,0.0,27.5
340,2021-03-17,46,6,20,0,417,811901,361132,3,1128800,0.0,27.5
341,2021-03-17,3,7,14,0,98,1030008,401339,1,1678700,0.0,27.9
342,2021-03-17,36,9,51,0,499,1653095,660559,4,2510300,0.0,28.1
343,2021-03-17,1,10,1,0,82,248664,140775,2,254900,0.0,28.0
344,2021-03-17,69,8,63,0,1216,1784158,714031,5,1773600,0.0,28.0
345,2021-03-17,31,13,81,2,494,1660029,558309,21,3908500,0.0,27.73333333333333
346,2021-03-17,225,14,222,0,2098,1789571,625358,67,2816500,0.0,27.25
347,2021-03-17,499,11,448,0,6032,5842350,2554387,57,6538000,0.0,27.35
348,2021-03-17,15,12,11,0,198,420542,199504,4,1259300,0.0,27.3
349,2021-03-17,54,15,65,0,995,4729255,2003325,10,1773700,0.0,27.2
350,2021-03-17,1,16,0,0,9,94388,35057,2,99600,0.0,27.9
351,2021-03-17,5,17,4,0,21,250402,139059,19,110000,0.0,27.5
352,2021-03-18,142,2,202,0,2101,2815761,1128614,86,3781000,0.0,28.2
353,2021-03-18,38,3,22,0,244,1066660,496719,8,2185100,0.0,29.2
354,2021-03-18,20,4,26,1,289,382939,192628,2,1906700,0.0,27.1
355,2021-03-18,8,5,5,0,157,722960,304591,31,932700,0.0,27.7
356,2021-03-18,23,6,42,0,398,811904,365335,3,1128800,0.0,27.7
357,2021-03-18,14,7,6,0,106,1049214,409048,121,1678700,0.0,28.1
358,2021-03-18,39,9,43,0,495,1668303,666977,177,2510300,0.0,28.6
359,2021-03-18,0,10,8,0,74,260800,146037,3,254900,0.0,29.2
360,2021-03-18,104,8,102,0,1218,1772985,714982,5,1773600,0.0,29.2
361,2021-03-18,73,13,47,1,520,1665463,562546,21,3908500,0.0,27.5
362,2021-03-18,303,14,231,1,2169,1709842,617829,69,2816500,0.0,25.325
363,2021-03-18,353,11,646,0,5739,5764474,2556835,98,6538000,0.0,27.6
364,2021-03-18,15,12,40,0,173,449181,209876,4,1259300,0.0,27.6
365,2021-03-18,79,15,83,0,991,4767211,2037045,340,1773700,0.0,27.8
366,2021-03-18,2,16,0,0,11,95288,35075,4,99600,0.0,27.2
367,2021-03-18,0,17,0,0,21,263159,142214,74,110000,0.0,27.4
368,2021-03-19,137,2,446,0,1792,2986345,1161335,86,3781000,0.0,26.8
369,2021-03-19,25,3,21,0,248,1016905,477811,14,2185100,0.0,28.9
370,2021-03-19,52,4,27,0,314,320852,172400,2,1906700,0.0,26.7
371,2021-03-19,54,5,58,0,153,784362,322597,189,932700,0.0,28.4
372,2021-03-19,41,6,64,0,375,856982,384187,3,1128800,0.0,28.4
373,2021-03-19,13,7,13,0,106,1101145,425516,789,1678700,0.0,27.9
374,2021-03-19,100,9,69,0,526,1701784,687244,490,2510300,0.0,28.6
375,2021-03-19,0,10,12,0,62,266179,148472,156,254900,0.0,28.9
376,2021-03-19,182,8,174,0,1226,1865786,737917,337,1773600,0.0,28.9
377,2021-03-19,33,13,78,0,475,1763668,581250,21,3908500,0.0,27.83333333333333
378,2021-03-19,407,14,193,1,2382,1873734,650502,1627,2816500,0.0,27.5
379,2021-03-19,348,11,720,0,5367,6147570,2686559,427,6538000,0.0,27.1
380,2021-03-19,6,12,4,0,175,343436,178519,10,1259300,0.0,27.3
381,2021-03-19,175,15,110,1,1056,5199391,2149857,632,1773700,0.0,26.9
382,2021-03-19,2,16,4,0,9,98788,35605,4,99600,0.0,28.1
383,2021-03-19,1,17,3,0,19,298135,157850,93,110000,0.0,27.3
384,2021-03-20,130,2,143,0,1779,3146175,1181796,86,3781000,0.0,27.2
385,2021-03-20,46,3,18,1,275,1125517,512995,15,2185100,0.0,29.3
386,2021-03-20,63,4,50,0,327,398167,196455,2,1906700,0.0,28.2
387,2021-03-20,18,5,18,0,153,847062,334024,189,932700,0.0,28.4
388,2021-03-20,25,6,57,0,342,927937,389960,3,1128800,0.0,28.4
389,2021-03-20,3,7,15,0,94,1129549,419334,2560,1678700,0.0,28.6
390,2021-03-20,37,9,108,0,455,1861347,708997,728,2510300,0.0,28.6
391,2021-03-20,0,10,50,0,12,263169,139973,158,254900,0.0,29.3
392,2021-03-20,328,8,201,0,1353,1987243,738491,337,1773600,0.0,29.3
393,2021-03-20,102,13,41,1,535,1806564,568540,558,3908500,0.0,27.9
394,2021-03-20,154,14,211,0,2325,1971947,641060,5054,2816500,0.0,27.4
395,2021-03-20,652,11,591,2,5426,6840912,2800770,427,6538000,0.0,27.5
396,2021-03-20,32,12,5,0,202,429032,202927,10,1259300,0.0,28.4
397,2021-03-20,78,15,72,0,1062,5498608,2186757,632,1773700,0.0,27.0
398,2021-03-20,3,16,1,0,11,95709,34283,131,99600,0.0,27.9
399,2021-03-20,0,17,4,0,15,292331,151746,93,110000,0.0,28.0
400,2021-03-21,141,2,119,0,1801,3099897,1162663,827,3781000,0.0,27.0
401,2021-03-21,30,3,17,0,288,1136659,518560,730,2185100,0.0,30.1
402,2021-03-21,30,4,18,0,339,388240,195936,149,1906700,0.0,28.6
403,2021-03-21,10,5,8,0,155,767849,312598,189,932700,0.0,28.6
404,2021-03-21,22,6,5,0,359,841190,363530,3,1128800,0.0,28.6
405,2021-03-21,11,7,13,0,91,994725,388854,2657,1678700,0.0,28.4
406,2021-03-21,55,9,85,1,425,1677123,665018,845,2510300,0.0,29.1
407,2021-03-21,5,10,3,0,14,223846,121679,159,254900,0.0,30.1
408,2021-03-21,205,8,177,0,1380,1790422,685335,338,1773600,0.0,30.1
409,2021-03-21,50,13,47,0,537,1580979,523296,865,3908500,0.0,27.200000000000006
410,2021-03-21,276,14,169,1,2432,1756896,598671,7993,2816500,0.0,26.825
411,2021-03-21,356,11,493,1,5288,6423724,2661631,429,6538000,0.0,27.950000000000006
412,2021-03-21,18,12,15,0,205,442488,209874,440,1259300,0.0,28.5
413,2021-03-21,115,15,74,1,1102,5174144,2101660,633,1773700,0.0,28.1
414,2021-03-21,0,16,1,0,10,82297,31884,477,99600,0.0,27.9
415,2021-03-21,3,17,3,0,15,295994,156700,93,110000,0.0,27.8
416,2021-03-22,86,2,179,0,1707,2836763,1131650,2639,3781000,0.0,28.2
417,2021-03-22,27,3,40,0,275,1019889,487912,1913,2185100,0.0,30.1
418,2021-03-22,44,4,34,0,349,357013,183647,1859,1906700,0.0,29.1
419,2021-03-22,12,5,6,0,161,716951,303083,369,932700,0.0,28.1
420,2021-03-22,41,6,50,1,350,802107,363584,533,1128800,0.0,28.1
421,2021-03-22,42,7,2,1,131,1023682,403594,3690,1678700,0.0,28.2
422,2021-03-22,39,9,33,0,431,1633037,662132,2387,2510300,0.0,28.3
423,2021-03-22,0,10,4,0,10,251246,142524,511,254900,0.0,30.1
424,2021-03-22,88,8,150,1,1318,1736397,708549,732,1773600,0.0,30.1
425,2021-03-22,36,13,78,1,495,1607041,554630,1154,3908500,0.0,26.96666666666667
426,2021-03-22,124,14,237,0,2319,1691001,617480,9825,2816500,0.0,26.3
427,2021-03-22,403,11,539,0,5151,5705171,2540126,1077,6538000,0.0,29.05
428,2021-03-22,3,12,20,0,188,412435,199825,451,1259300,0.0,28.65
429,2021-03-22,158,15,120,1,1140,4696317,2011003,2817,1773700,0.0,29.2
430,2021-03-22,8,16,1,0,17,94389,34745,921,99600,0.01,27.6
431,2021-03-22,5,17,2,0,18,255337,140953,527,110000,0.0,28.9
432,2021-03-23,161,2,266,1,1602,2777472,1069594,3304,3781000,0.0,26.1
433,2021-03-23,51,3,31,0,295,979383,475509,3160,2185100,0.0,28.1
434,2021-03-23,65,4,32,0,382,341473,178642,4629,1906700,0.0,28.4
435,2021-03-23,45,5,1,0,205,709458,304375,1453,932700,0.0,26.8
436,2021-03-23,10,6,26,0,334,776648,358615,1809,1128800,0.0,26.8
437,2021-03-23,38,7,3,0,166,829388,361005,5811,1678700,0.0,24.3
438,2021-03-23,4,9,34,0,401,1550213,644451,5367,2510300,0.0,26.6
439,2021-03-23,0,10,0,0,10,238838,138885,1045,254900,0.0,28.1
440,2021-03-23,100,8,114,0,1304,1629837,690611,1748,1773600,0.0,28.1
441,2021-03-23,60,13,42,0,512,1603607,556332,1525,3908500,0.0,26.9
442,2021-03-23,140,14,191,0,2268,1677825,618737,10466,2816500,0.0,26.7
443,2021-03-23,625,11,272,0,5503,5727393,2569271,2242,6538000,0.0,27.65
444,2021-03-23,7,12,23,0,172,393863,193901,2429,1259300,0.0,26.35
445,2021-03-23,64,15,23,0,1181,4698908,2017008,5000,1773700,0.0,27.7
446,2021-03-23,14,16,0,0,31,91792,34323,1292,99600,0.01,28.0
447,2021-03-23,0,17,0,0,18,260357,145903,999,110000,0.01,27.6
448,2021-03-24,135,2,90,0,1647,2596823,1081196,5714,3781000,0.0,24.5
449,2021-03-24,49,3,11,0,333,972505,472902,4497,2185100,0.0,27.6
450,2021-03-24,49,4,48,0,383,343611,178159,7913,1906700,0.0,27.9
451,2021-03-24,52,5,6,0,251,690296,297477,2556,932700,0.0,25.5
452,2021-03-24,59,6,7,0,386,762961,350814,2967,1128800,0.0,25.5
453,2021-03-24,43,7,1,0,208,915204,378615,7182,1678700,0.0,24.7
454,2021-03-24,42,9,70,0,373,1570650,647245,7237,2510300,0.0,26.8
455,2021-03-24,0,10,1,0,9,233573,136053,1574,254900,0.01,27.6
456,2021-03-24,99,8,95,0,1307,1711260,703234,2810,1773600,0.0,27.6
457,2021-03-24,45,13,24,0,533,1649090,558723,1802,3908500,0.0,26.93333333333333
458,2021-03-24,141,14,124,0,2284,1715398,617160,10949,2816500,0.0,26.975
459,2021-03-24,490,11,486,2,5505,5852458,2573461,4304,6538000,0.0,26.9
460,2021-03-24,4,12,38,0,138,394855,193792,4643,1259300,0.0,26.3
461,2021-03-24,53,15,79,0,1155,4811140,2020067,7889,1773700,0.0,27.3
462,2021-03-24,1,16,2,0,30,94042,34656,1585,99600,0.02,28.4
463,2021-03-24,6,17,1,0,23,258386,142037,1479,110000,0.01,26.5
464,2021-03-25,129,2,196,0,1580,2780118,1127084,8019,3781000,0.0,26.3
465,2021-03-25,44,3,25,0,352,1014508,485552,5033,2185100,0.0,27.3
466,2021-03-25,63,4,48,0,398,373571,191758,10723,1906700,0.01,28.6
467,2021-03-25,32,5,7,0,276,693005,300176,3557,932700,0.0,26.2
468,2021-03-25,49,6,56,0,379,786517,361610,4170,1128800,0.0,26.2
469,2021-03-25,10,7,8,0,210,943572,390644,8663,1678700,0.01,24.4
470,2021-03-25,71,9,27,0,417,1584544,653703,8207,2510300,0.0,26.7
471,2021-03-25,0,10,1,0,8,248332,143132,1867,254900,0.01,27.3
472,2021-03-25,113,8,150,0,1270,1676061,698911,3913,1773600,0.0,27.3
473,2021-03-25,70,13,85,0,518,1594663,552666,3264,3908500,0.0,25.633333333333336
474,2021-03-25,308,14,187,2,2404,1671024,615578,11333,2816500,0.0,26.175
475,2021-03-25,356,11,591,0,5269,5733965,2571213,6443,6538000,0.0,27.15
476,2021-03-25,6,12,23,0,121,423490,203885,4691,1259300,0.0,26.5
477,2021-03-25,98,15,79,0,1174,4721919,2024499,10788,1773700,0.01,27.1
478,2021-03-25,3,16,3,0,30,93408,34974,1779,99600,0.02,26.5
479,2021-03-25,8,17,5,0,26,262587,143234,2020,110000,0.02,27.2
480,2021-03-26,120,2,159,0,1541,2926247,1151537,8423,3781000,0.0,27.5
481,2021-03-26,27,3,38,0,341,935631,454512,5188,2185100,0.0,27.1
482,2021-03-26,86,4,23,0,461,314686,171750,11420,1906700,0.01,27.8
483,2021-03-26,19,5,33,0,262,772505,320921,4129,932700,0.0,27.5
484,2021-03-26,12,6,19,0,372,860409,386354,4837,1128800,0.0,27.5
485,2021-03-26,6,7,4,0,212,1086009,426492,9599,1678700,0.01,27.4
