,date,cases_new,state_id,cases_recovered,cases_death,cases_active,checkins,unique_ind,cumul_full,pop,percent_vax
1424,2021-05-04,11,17,6,0,78,227736,135056,7356,110000,0.07
1425,2021-05-05,292,2,270,2,2609,2562875,1094464,58459,3781000,0.02
1426,2021-05-05,124,3,81,0,957,759797,407554,41998,2185100,0.02
1427,2021-05-05,480,4,491,1,5260,258997,142810,31176,1906700,0.02
1428,2021-05-05,43,5,23,0,467,667770,297329,18727,932700,0.02
1429,2021-05-05,76,6,20,1,905,733755,343513,30655,1128800,0.03
1430,2021-05-05,49,7,72,0,577,877011,373637,39385,1678700,0.02
1431,2021-05-05,65,9,53,2,681,1359895,600818,52821,2510300,0.02
1432,2021-05-05,1,10,2,0,11,208928,125124,11271,254900,0.04
1433,2021-05-05,195,8,90,0,1506,1465965,659837,38138,1773600,0.02
1434,2021-05-05,50,13,73,0,874,1586119,558368,56299,3908500,0.01
1435,2021-05-05,419,14,418,2,5113,1648174,603971,68742,2816500,0.02
1436,2021-05-05,1548,11,576,9,9514,5664913,2575301,83785,6538000,0.01
1437,2021-05-05,73,12,15,0,539,376880,191219,29341,1259300,0.02
1438,2021-05-05,313,15,118,0,3693,4697296,2058097,69596,1773700,0.04
1439,2021-05-05,5,16,0,0,27,87792,34529,3264,99600,0.03
1440,2021-05-05,11,17,2,0,86,251134,146000,7359,110000,0.07
1441,2021-05-06,258,2,151,3,2711,2858195,1168738,61652,3781000,0.02
1442,2021-05-06,112,3,131,1,937,805092,421694,42712,2185100,0.02
1443,2021-05-06,326,4,496,2,5087,271587,149074,32023,1906700,0.02
1444,2021-05-06,82,5,31,0,518,677692,302088,18742,932700,0.02
1445,2021-05-06,85,6,75,1,915,779145,358255,31100,1128800,0.03
1446,2021-05-06,97,7,28,1,646,929790,386376,40434,1678700,0.02
1447,2021-05-06,137,9,30,0,787,1486740,638502,53833,2510300,0.02
1448,2021-05-06,3,10,2,0,11,214860,128434,11414,254900,0.04
1449,2021-05-06,305,8,206,0,1605,1591980,695750,38982,1773600,0.02
1450,2021-05-06,69,13,141,0,802,1622535,565913,56696,3908500,0.01
1451,2021-05-06,391,14,455,5,5046,1684672,613038,69159,2816500,0.02
1452,2021-05-06,1137,11,605,3,10039,4638858,2316798,87218,6538000,0.01
1453,2021-05-06,58,12,53,1,544,411605,204402,29679,1259300,0.02
1454,2021-05-06,477,15,295,2,3868,4511508,1971799,75169,1773700,0.04
1455,2021-05-06,2,16,3,0,26,90965,35332,3265,99600,0.03
1456,2021-05-06,12,17,7,0,91,232818,137055,7723,110000,0.07
1457,2021-05-07,327,2,222,2,2813,2351153,1036620,61653,3781000,0.02
1458,2021-05-07,209,3,77,1,1066,866384,429925,43082,2185100,0.02
1459,2021-05-07,297,4,702,3,4681,251910,135388,32025,1906700,0.02
1460,2021-05-07,74,5,36,0,555,740442,317171,20849,932700,0.02
1461,2021-05-07,188,6,82,0,1021,834337,378915,31335,1128800,0.03
1462,2021-05-07,78,7,43,0,679,996687,407764,41870,1678700,0.02
1463,2021-05-07,148,9,74,2,858,1470994,639462,55484,2510300,0.02
1464,2021-05-07,4,10,0,1,15,237537,135822,11584,254900,0.05
1465,2021-05-07,313,8,171,0,1745,1702393,722156,39731,1773600,0.02
1466,2021-05-07,153,13,111,1,844,1800528,602390,57158,3908500,0.01
1467,2021-05-07,750,14,703,6,5087,1824409,643252,69694,2816500,0.02
1468,2021-05-07,1424,11,874,3,10579,4735905,2330393,90547,6538000,0.01
1469,2021-05-07,87,12,31,0,600,364264,181954,29679,1259300,0.02
1470,2021-05-07,436,15,308,3,3996,3911250,1864761,79323,1773700,0.04
1471,2021-05-07,2,16,6,0,22,93661,35469,3265,99600,0.03
1472,2021-05-07,8,17,9,0,90,257857,146662,8011,110000,0.07
1473,2021-05-08,288,2,73,4,3025,2625736,1072314,63714,3781000,0.02
1474,2021-05-08,183,3,102,2,1147,959845,452964,43672,2185100,0.02
1475,2021-05-08,373,4,265,2,4786,317944,160899,32031,1906700,0.02
1476,2021-05-08,100,5,52,0,602,801234,317726,21289,932700,0.02
1477,2021-05-08,98,6,115,0,1003,868698,367843,31335,1128800,0.03
1478,2021-05-08,99,7,19,0,756,1051197,398729,43945,1678700,0.03
1479,2021-05-08,108,9,55,1,911,1584659,643714,56459,2510300,0.02
1480,2021-05-08,1,10,2,0,14,245373,128616,11584,254900,0.05
1481,2021-05-08,363,8,78,1,2028,1805228,716200,40172,1773600,0.02
1482,2021-05-08,63,13,98,1,808,1969109,608370,57197,3908500,0.01
1483,2021-05-08,479,14,526,5,5039,1967639,643153,70802,2816500,0.03
1484,2021-05-08,1722,11,1045,4,11245,5196325,2342798,91248,6538000,0.01
1485,2021-05-08,71,12,27,0,644,474209,213780,29680,1259300,0.02
1486,2021-05-08,557,15,253,5,4297,3953721,1816952,79327,1773700,0.04
1487,2021-05-08,2,16,0,0,24,101530,35031,3266,99600,0.03
1488,2021-05-08,12,17,9,0,93,246632,138247,8012,110000,0.07
1489,2021-05-09,365,2,281,4,3106,2615144,1071914,66172,3781000,0.02
1490,2021-05-09,176,3,103,0,1219,1038833,482162,44274,2185100,0.02
1491,2021-05-09,254,4,537,3,4500,318480,169156,32491,1906700,0.02
1492,2021-05-09,66,5,61,0,605,734278,302439,21289,932700,0.02
1493,2021-05-09,205,6,60,0,1148,871290,363231,31335,1128800,0.03
1494,2021-05-09,100,7,32,3,823,1008852,385018,43946,1678700,0.03
1495,2021-05-09,80,9,139,0,852,1597908,640521,57504,2510300,0.02
1496,2021-05-09,1,10,0,0,15,227034,118135,11584,254900,0.05
1497,2021-05-09,280,8,131,2,2176,1696389,689332,40411,1773600,0.02
1498,2021-05-09,61,13,71,0,798,1785396,584145,57202,3908500,0.01
1499,2021-05-09,454,14,720,1,4772,1871208,615150,71694,2816500,0.03
1500,2021-05-09,1278,11,795,7,11721,4604012,2150024,91655,6538000,0.01
1501,2021-05-09,49,12,32,0,661,479347,222045,30176,1259300,0.02
1502,2021-05-09,338,15,247,6,4386,3136313,1607149,79328,1773700,0.04
1503,2021-05-09,6,16,0,0,30,91199,32484,3266,99600,0.03
1504,2021-05-09,20,17,2,0,111,175662,103375,8012,110000,0.07
1505,2021-05-10,257,2,366,0,2993,2379434,1044566,69719,3781000,0.02
1506,2021-05-10,224,3,106,1,1334,900570,445270,45512,2185100,0.02
1507,2021-05-10,329,4,383,1,4442,300127,163634,33326,1906700,0.02
1508,2021-05-10,88,5,50,3,643,695659,299983,22689,932700,0.02
1509,2021-05-10,144,6,107,0,1185,824912,364661,32278,1128800,0.03
1510,2021-05-10,77,7,27,0,873,864639,365254,45723,1678700,0.03
1511,2021-05-10,119,9,47,0,923,1339165,592932,59570,2510300,0.02
1512,2021-05-10,3,10,0,0,18,226126,126899,12739,254900,0.05
1513,2021-05-10,245,8,191,3,2229,1282131,614554,42478,1773600,0.02
1514,2021-05-10,96,13,102,1,789,1810328,594421,58774,3908500,0.02
1515,2021-05-10,649,14,599,2,4819,1834286,637748,72775,2816500,0.03
1516,2021-05-10,1149,11,1000,4,11857,4675619,2264433,94545,6538000,0.01
1517,2021-05-10,93,12,170,0,584,433224,206410,30864,1259300,0.02
1518,2021-05-10,320,15,284,2,4420,3303179,1706950,82139,1773700,0.05
1519,2021-05-10,3,16,7,0,26,98673,35927,3627,99600,0.04
1520,2021-05-10,11,17,15,0,106,184519,107955,8446,110000,0.08
1521,2021-05-11,384,2,231,3,3140,2460235,1066612,69910,3781000,0.02
1522,2021-05-11,174,3,54,1,1453,931282,458138,46864,2185100,0.02
1523,2021-05-11,321,4,500,5,4260,312511,169076,34041,1906700,0.02
1524,2021-05-11,79,5,23,0,696,730834,306492,23780,932700,0.03
1525,2021-05-11,126,6,59,0,1252,876445,376067,33609,1128800,0.03
1526,2021-05-11,85,7,33,1,922,908927,375691,47650,1678700,0.03
1527,2021-05-11,140,9,110,2,951,1396072,608554,60805,2510300,0.02
1528,2021-05-11,0,10,0,0,18,223243,125043,13675,254900,0.05
1529,2021-05-11,187,8,170,0,2246,1310184,619542,44962,1773600,0.03
1530,2021-05-11,50,13,91,1,745,1873678,604288,60570,3908500,0.02
1531,2021-05-11,512,14,508,1,4822,1957840,663186,73083,2816500,0.03
1532,2021-05-11,1328,11,692,6,12476,5091428,2387674,97299,6538000,0.01
1533,2021-05-11,93,12,36,0,640,440401,210792,31484,1259300,0.03
1534,2021-05-11,483,15,322,2,4577,3637358,1802086,83376,1773700,0.05
1535,2021-05-11,3,16,5,0,24,102344,35882,4102,99600,0.04
1536,2021-05-11,8,17,14,0,100,187812,107788,8452,110000,0.08
1537,2021-05-12,348,2,177,10,3307,2221863,962285,69926,3781000,0.02
1538,2021-05-12,226,3,227,2,1451,864731,422668,47166,2185100,0.02
1539,2021-05-12,297,4,377,2,4173,309463,163548,34158,1906700,0.02
1540,2021-05-12,110,5,39,1,767,524909,243951,24343,932700,0.03
1541,2021-05-12,122,6,76,1,1298,653337,303298,34149,1128800,0.03
1542,2021-05-12,63,7,16,2,969,728791,315730,49477,1678700,0.03
1543,2021-05-12,172,9,85,1,1034,1252090,548674,60805,2510300,0.02
1544,2021-05-12,1,10,3,0,16,184724,104591,13688,254900,0.05
1545,2021-05-12,259,8,248,0,2254,1283586,583188,46509,1773600,0.03
1546,2021-05-12,70,13,56,3,757,1929269,604111,62155,3908500,0.02
1547,2021-05-12,405,14,535,2,4688,1733849,607369,73086,2816500,0.03
1548,2021-05-12,2082,11,816,5,13729,5183248,2307914,97831,6538000,0.01
1549,2021-05-12,60,12,41,1,658,332462,169619,31721,1259300,0.03
1550,2021-05-12,540,15,413,8,4694,3877415,1772842,83425,1773700,0.05
1551,2021-05-12,6,16,3,0,26,101021,34269,4595,99600,0.05
1552,2021-05-12,4,17,12,1,92,208702,123864,8456,110000,0.08
1553,2021-05-13,467,2,278,5,3491,1058519,563582,69926,3781000,0.02
1554,2021-05-13,193,3,95,0,1547,268251,169720,47166,2185100,0.02
1555,2021-05-13,339,4,295,3,4212,27805,22947,34158,1906700,0.02
1556,2021-05-13,67,5,54,0,779,241129,140319,24343,932700,0.03
1557,2021-05-13,100,6,96,0,1302,288423,165255,34154,1128800,0.03
1558,2021-05-13,56,7,88,1,937,259735,152159,49477,1678700,0.03
1559,2021-05-13,302,9,34,1,1301,581413,315371,60805,2510300,0.02
1560,2021-05-13,0,10,2,0,14,66468,45285,13688,254900,0.05
1561,2021-05-13,395,8,311,2,2338,659031,343366,46509,1773600,0.03
1562,2021-05-13,76,13,51,2,782,943387,410285,62156,3908500,0.02
1563,2021-05-13,395,14,536,2,4543,998246,447948,73088,2816500,0.03
1564,2021-05-13,1783,11,1059,8,14437,2204238,1197200,97831,6538000,0.01
1565,2021-05-13,148,12,71,0,734,47041,36715,31722,1259300,0.03
1566,2021-05-13,521,15,362,2,4850,1942217,1037182,83426,1773700,0.05
1567,2021-05-13,4,16,5,1,25,37328,20856,4595,99600,0.05
1568,2021-05-13,9,17,10,0,91,90764,56972,8456,110000,0.08
1569,2021-05-14,335,2,199,6,3626,1489023,714355,69926,3781000,0.02
1570,2021-05-14,228,3,138,3,1633,451661,259343,47166,2185100,0.02
1571,2021-05-14,371,4,484,4,4094,121577,78715,34158,1906700,0.02
1572,2021-05-14,107,5,53,2,832,356085,183626,24343,932700,0.03
1573,2021-05-14,124,6,89,0,1334,438274,222947,34157,1128800,0.03
1574,2021-05-14,178,7,53,0,1062,414610,215314,49481,1678700,0.03
1575,2021-05-14,147,9,144,1,1302,850120,415794,60805,2510300,0.02
1576,2021-05-14,5,10,4,0,15,106915,65952,13688,254900,0.05
1577,2021-05-14,266,8,447,0,2157,837406,415448,46509,1773600,0.03
1578,2021-05-14,53,13,99,2,736,1136571,449381,62156,3908500,0.02
1579,2021-05-14,533,14,581,1,4493,1103509,459771,73090,2816500,0.03
1580,2021-05-14,1269,11,1506,8,14181,3301190,1668603,97831,6538000,0.01
1581,2021-05-14,165,12,72,1,826,138765,86547,31722,1259300,0.03
1582,2021-05-14,306,15,311,6,4839,2555664,1262380,83426,1773700,0.05
1583,2021-05-14,6,16,2,0,29,43463,21770,4595,99600,0.05
1584,2021-05-14,20,17,8,0,103,163630,96885,8456,110000,0.08
1585,2021-05-15,433,2,330,3,3725,1888699,837906,69927,3781000,0.02
1586,2021-05-15,239,3,126,3,1742,624178,331009,47166,2185100,0.02
1587,2021-05-15,109,4,579,5,3622,205287,118805,34158,1906700,0.02
1588,2021-05-15,97,5,78,0,851,454934,214363,24343,932700,0.03
1589,2021-05-15,190,6,117,1,1406,546748,261069,34157,1128800,0.03
1590,2021-05-15,116,7,47,0,1130,552633,258881,49481,1678700,0.03
1591,2021-05-15,182,9,103,0,1377,1026421,472755,60805,2510300,0.02
1592,2021-05-15,2,10,0,0,17,139757,82466,13688,254900,0.05
1593,2021-05-15,338,8,197,0,2294,1041487,489641,46509,1773600,0.03
1594,2021-05-15,60,13,101,0,694,1387633,498527,62161,3908500,0.02
1595,2021-05-15,324,14,321,4,4492,1295404,509337,73092,2816500,0.03
1596,2021-05-15,1507,11,1033,26,14640,4297203,1986436,97832,6538000,0.01
1597,2021-05-15,119,12,68,0,877,221966,123864,31724,1259300,0.03
1598,2021-05-15,398,15,320,2,4909,3236847,1486374,83427,1773700,0.05
1599,2021-05-15,3,16,0,0,32,57564,25919,5187,99600,0.05
1600,2021-05-15,23,17,12,0,114,185517,104817,8456,110000,0.08
1601,2021-05-16,224,2,278,0,3670,1813132,815994,69930,3781000,0.02
1602,2021-05-16,363,3,144,5,1956,675525,352034,47167,2185100,0.02
1603,2021-05-16,357,4,311,0,3665,258531,144314,34482,1906700,0.02
1604,2021-05-16,122,5,82,0,889,408163,200879,24343,932700,0.03
1605,2021-05-16,70,6,112,2,1362,488559,243283,34157,1128800,0.03
1606,2021-05-16,159,7,49,1,1240,520420,251358,49482,1678700,0.03
1607,2021-05-16,115,9,101,3,1389,915573,444196,60806,2510300,0.02
1608,2021-05-16,2,10,5,0,14,134112,78267,13688,254900,0.05
1609,2021-05-16,187,8,127,6,2351,933988,458000,46509,1773600,0.03
1610,2021-05-16,87,13,48,0,733,1330489,481838,62162,3908500,0.02
1611,2021-05-16,405,14,527,5,4366,1207822,479818,73094,2816500,0.03
1612,2021-05-16,1275,11,1733,8,14166,3848171,1845180,97832,6538000,0.01
1613,2021-05-16,58,12,72,2,863,285781,150864,31724,1259300,0.03
1614,2021-05-16,342,15,379,4,4866,2941821,1398231,83428,1773700,0.05
1615,2021-05-16,7,16,2,0,37,52368,24525,5187,99600,0.05
1616,2021-05-16,7,17,20,0,101,179395,103507,8456,110000,0.08
1617,2021-05-17,391,2,205,3,3850,1948826,906062,70858,3781000,0.02
1618,2021-05-17,236,3,174,3,2017,749087,391755,49375,2185100,0.02
1619,2021-05-17,343,4,377,4,3628,260417,145949,36446,1906700,0.02
1620,2021-05-17,80,5,57,2,911,442353,223690,25640,932700,0.03
1621,2021-05-17,243,6,108,2,1496,590791,292165,35045,1128800,0.03
1622,2021-05-17,139,7,58,1,1319,710738,318251,53006,1678700,0.03
1623,2021-05-17,203,9,164,3,1427,1153179,529756,62610,2510300,0.02
1624,2021-05-17,0,10,1,0,13,186877,112615,14624,254900,0.06
1625,2021-05-17,159,8,294,1,2210,1227702,581388,50462,1773600,0.03
1626,2021-05-17,60,13,104,1,689,1618366,560493,63995,3908500,0.02
1627,2021-05-17,433,14,429,1,4370,1347170,544602,75732,2816500,0.03
1628,2021-05-17,1650,11,599,20,15194,4408625,2139421,102032,6538000,0.02
1629,2021-05-17,201,12,76,0,988,301282,158045,32599,1259300,0.03
1630,2021-05-17,297,15,133,4,5023,3362484,1619506,83776,1773700,0.05
1631,2021-05-17,0,16,4,0,33,79673,30456,5996,99600,0.06
1632,2021-05-17,11,17,1,0,111,185856,107644,8461,110000,0.08
1633,2021-05-18,407,2,345,4,3901,1931100,912211,72144,3781000,0.02
1634,2021-05-18,244,3,204,1,2052,765495,396938,51957,2185100,0.02
1635,2021-05-18,406,4,245,4,3783,250881,142266,39069,1906700,0.02
1636,2021-05-18,127,5,101,0,937,498828,242951,27254,932700,0.03
1637,2021-05-18,149,6,126,1,1517,563645,286245,36220,1128800,0.03
1638,2021-05-18,152,7,39,2,1430,699067,317427,55733,1678700,0.03
1639,2021-05-18,160,9,118,3,1468,1163050,535382,65456,2510300,0.03
1640,2021-05-18,2,10,2,0,13,185075,113885,15585,254900,0.06
1641,2021-05-18,220,8,240,5,2186,1223426,584989,53856,1773600,0.03
1642,2021-05-18,95,13,111,0,670,1571042,552120,65553,3908500,0.02
1643,2021-05-18,512,14,538,5,4336,1345107,548267,80060,2816500,0.03
1644,2021-05-18,1743,11,943,18,15980,4143575,2088772,107043,6538000,0.02
1645,2021-05-18,156,12,72,0,1071,305660,160053,33473,1259300,0.03
1646,2021-05-18,477,15,404,4,5095,3286082,1595596,84156,1773700,0.05
1647,2021-05-18,6,16,0,0,39,76183,30181,6936,99600,0.07
1648,2021-05-18,9,17,9,0,111,170932,102942,8553,110000,0.08
1649,2021-05-19,699,2,337,6,4253,2003228,933009,73884,3781000,0.02
1650,2021-05-19,445,3,80,2,2413,623056,350089,54134,2185100,0.02
1651,2021-05-19,441,4,322,4,3902,255060,144923,41307,1906700,0.02
1652,2021-05-19,122,5,47,1,1010,510999,248242,28626,932700,0.03
1653,2021-05-19,189,6,62,1,1641,580181,292121,37093,1128800,0.03
1654,2021-05-19,150,7,53,0,1527,709444,320149,58580,1678700,0.03
1655,2021-05-19,220,9,186,0,1500,1150754,532912,67594,2510300,0.03
1656,2021-05-19,6,10,0,0,19,182929,113077,16581,254900,0.07
1657,2021-05-19,183,8,243,2,2124,1227098,582967,58091,1773600,0.03
1658,2021-05-19,160,13,67,2,763,1487260,539443,67089,3908500,0.02
1659,2021-05-19,323,14,345,7,4308,1366482,552302,85900,2816500,0.03
1660,2021-05-19,2251,11,1397,19,16821,4497739,2176542,111280,6538000,0.02
1661,2021-05-19,203,12,35,0,1237,312848,164032,34682,1259300,0.03
1662,2021-05-19,660,15,320,2,5427,3552415,1644842,86156,1773700,0.05
1663,2021-05-19,14,16,8,0,45,69528,28932,7301,99600,0.07
1664,2021-05-19,9,17,14,0,106,178775,107605,8893,110000,0.08
1665,2021-05-20,615,2,267,14,4593,1999193,940818,77187,3781000,0.02
1666,2021-05-20,417,3,323,3,2503,683980,372431,55780,2185100,0.03
1667,2021-05-20,426,4,359,6,3966,276592,154515,41883,1906700,0.02
1668,2021-05-20,212,5,89,4,1130,509802,248119,29646,932700,0.03
1669,2021-05-20,291,6,118,4,1813,601404,301124,37825,1128800,0.03
1670,2021-05-20,157,7,99,0,1582,743320,330504,58904,1678700,0.04
1671,2021-05-20,248,9,92,3,1655,1248592,560811,68722,2510300,0.03
1672,2021-05-20,8,10,0,0,27,195469,118918,16591,254900,0.07
1673,2021-05-20,362,8,234,1,2250,1259784,596272,59570,1773600,0.03
1674,2021-05-20,245,13,45,1,963,1597064,559433,69308,3908500,0.02
1675,2021-05-20,608,14,474,2,4439,1379902,561042,90634,2816500,0.03
1676,2021-05-20,2277,11,1208,10,17876,4533087,2206636,112226,6538000,0.02
1677,2021-05-20,233,12,114,3,1356,332632,170341,35344,1259300,0.03
1678,2021-05-20,655,15,482,8,5596,3579441,1678176,89050,1773700,0.05
1679,2021-05-20,17,16,4,0,58,71964,29693,7631,99600,0.08
1680,2021-05-20,35,17,8,0,133,187471,112817,8893,110000,0.08
1681,2021-05-21,406,2,329,5,4660,1980159,928455,77202,3781000,0.02
1682,2021-05-21,434,3,170,4,2762,571936,326719,55781,2185100,0.03
1683,2021-05-21,467,4,253,1,4177,174786,107162,41883,1906700,0.02
1684,2021-05-21,165,5,90,2,1202,520712,250946,30739,932700,0.03
1685,2021-05-21,370,6,201,2,1979,586565,296836,38386,1128800,0.03
1686,2021-05-21,161,7,76,1,1667,747729,331136,60943,1678700,0.04
1687,2021-05-21,382,9,139,2,1896,1408776,594958,70762,2510300,0.03
1688,2021-05-21,3,10,4,0,26,188244,115334,17013,254900,0.07
1689,2021-05-21,302,8,280,1,2271,1299445,605727,62425,1773600,0.04
1690,2021-05-21,144,13,62,0,1045,1605189,562938,71069,3908500,0.02
1691,2021-05-21,612,14,507,8,4541,1425711,572739,93063,2816500,0.03
1692,2021-05-21,2163,11,1806,21,18212,4729872,2263369,116020,6538000,0.02
1693,2021-05-21,139,12,84,0,1411,223354,126939,35346,1259300,0.03
1694,2021-05-21,641,15,492,3,5736,3751540,1729518,90887,1773700,0.05
1695,2021-05-21,84,16,9,0,133,72277,29816,7677,99600,0.08
1696,2021-05-21,20,17,6,0,147,205107,122266,8894,110000,0.08
1697,2021-05-22,477,2,278,5,4848,1925112,884198,77222,3781000,0.02
1698,2021-05-22,301,3,217,4,2839,623017,337825,56025,2185100,0.03
1699,2021-05-22,613,4,313,1,4473,230639,130868,41883,1906700,0.02
1700,2021-05-22,175,5,86,1,1285,477697,228813,30739,932700,0.03
1701,2021-05-22,396,6,94,1,2278,580330,279383,38395,1128800,0.03
1702,2021-05-22,227,7,105,2,1788,633658,288572,60943,1678700,0.04
1703,2021-05-22,276,9,299,3,1873,877976,434202,70778,2510300,0.03
1704,2021-05-22,18,10,3,0,40,165354,97836,17013,254900,0.07
1705,2021-05-22,359,8,345,0,2279,1204181,550002,62427,1773600,0.04
1706,2021-05-22,189,13,55,0,1176,1487488,522650,72651,3908500,0.02
1707,2021-05-22,749,14,436,2,4850,1368365,535553,94018,2816500,0.03
1708,2021-05-22,1647,11,1755,21,18079,4524372,2095545,116027,6538000,0.02
1709,2021-05-22,185,12,95,0,1501,281326,144888,35346,1259300,0.03
1710,2021-05-22,654,15,587,10,5790,3347688,1527844,90887,1773700,0.05
1711,2021-05-22,36,16,8,0,161,64591,27239,8204,99600,0.08
1712,2021-05-22,18,17,18,0,147,165835,100233,8894,110000,0.08
1713,2021-05-23,549,2,309,8,5080,1902590,869255,80958,3781000,0.02
1714,2021-05-23,422,3,208,4,3047,685710,363992,56786,2185100,0.03
1715,2021-05-23,626,4,364,1,4729,277493,154811,42253,1906700,0.02
1716,2021-05-23,209,5,95,6,1397,405221,201687,30740,932700,0.03
1717,2021-05-23,434,6,191,2,2518,501542,249245,38395,1128800,0.03
1718,2021-05-23,263,7,86,0,1963,611995,279016,60943,1678700,0.04
1719,2021-05-23,279,9,136,0,2014,770013,396192,72265,2510300,0.03
1720,2021-05-23,8,10,2,1,46,139886,82047,17013,254900,0.07
1721,2021-05-23,372,8,76,6,2573,1003029,478801,62427,1773600,0.04
1722,2021-05-23,136,13,49,2,1263,1368501,495544,73890,3908500,0.02
1723,2021-05-23,663,14,362,3,5146,1214515,486455,94834,2816500,0.03
1724,2021-05-23,2235,11,1305,14,18985,3896418,1859061,116028,6538000,0.02
1725,2021-05-23,266,12,52,0,1712,322510,166491,35356,1259300,0.03
1726,2021-05-23,447,15,329,2,5903,2884550,1372872,90888,1773700,0.05
1727,2021-05-23,37,16,5,0,192,60263,25446,8205,99600,0.08
1728,2021-05-23,30,17,18,0,159,158651,98751,8894,110000,0.08
1729,2021-05-24,468,2,236,11,5303,1980486,935377,82947,3781000,0.02
1730,2021-05-24,348,3,200,4,3189,684232,373271,58238,2185100,0.03
1731,2021-05-24,451,4,144,0,5035,273550,153605,43544,1906700,0.02
1732,2021-05-24,329,5,76,6,1645,510532,248125,31549,932700,0.03
1733,2021-05-24,329,6,138,3,2708,605858,301831,40501,1128800,0.04
1734,2021-05-24,257,7,71,3,2147,643552,298669,61979,1678700,0.04
1735,2021-05-24,231,9,141,1,2103,1029131,492484,75613,2510300,0.03
1736,2021-05-24,7,10,0,0,53,198342,119944,17573,254900,0.07
1737,2021-05-24,384,8,391,6,2562,1313495,606361,64785,1773600,0.04
1738,2021-05-24,184,13,87,0,1358,1496917,540086,75653,3908500,0.02
1739,2021-05-24,530,14,357,3,5312,1351069,555153,95784,2816500,0.03
1740,2021-05-24,2049,11,1192,16,19820,4437188,2164218,120130,6538000,0.02
1741,2021-05-24,263,12,106,2,1869,313286,164127,37535,1259300,0.03
1742,2021-05-24,468,15,293,5,6072,3481084,1630909,92039,1773700,0.05
1743,2021-05-24,171,16,10,1,353,76908,29782,9211,99600,0.09
1744,2021-05-24,40,17,10,0,189,177547,107977,8935,110000,0.08
1745,2021-05-25,664,2,411,10,5546,1969606,936723,84185,3781000,0.02
1746,2021-05-25,336,3,88,6,3423,659689,363199,61260,2185100,0.03
1747,2021-05-25,425,4,302,3,5155,257288,145841,44988,1906700,0.02
1748,2021-05-25,258,5,55,2,1847,485588,239073,32483,932700,0.03
1749,2021-05-25,410,6,127,2,2986,580131,290091,43940,1128800,0.04
1750,2021-05-25,211,7,112,1,2246,637759,294866,64338,1678700,0.04
1751,2021-05-25,218,9,145,3,2170,1004842,484508,79269,2510300,0.03
1752,2021-05-25,8,10,2,0,59,186695,114792,18068,254900,0.07
