id,cluster,date_announced,date_last_onset,category,status,state_id
1285,KLUSTER TIMBANG DAYANG,2020-12-29,2021-01-10,community,ended,1
1286,KLUSTER JALAN CHU,2020-12-29,2021-01-15,workplace,ended,15
1287,KLUSTER JALAN CHU,2020-12-29,2021-01-15,workplace,ended,1
1288,KLUSTER TAPAK BINA AWAN PUTEH,2020-12-29,2021-01-16,workplace,ended,15
1289,KLUSTER TAPAK BINA AWAN PUTEH,2020-12-29,2021-01-16,workplace,ended,1
1290,KLUSTER JALAN SATANG,2020-12-29,2021-04-12,highRisk,ended,5
1291,KLUSTER JALAN SATANG,2020-12-29,2021-04-12,highRisk,ended,7
1292,KLUSTER JALAN SATANG,2020-12-29,2021-04-12,highRisk,ended,11
1293,KLUSTER JALAN SATANG,2020-12-29,2021-04-12,highRisk,ended,15
1294,KLUSTER JALAN SATANG,2020-12-29,2021-04-12,highRisk,ended,1
1295,KLUSTER TEMBOK MEMPAGA,2020-12-29,2021-04-15,detentionCentre,ended,7
1296,KLUSTER TEMBOK MEMPAGA,2020-12-29,2021-04-15,detentionCentre,ended,1
1297,KLUSTER SLOT BERJAYA,2020-12-30,2020-12-29,workplace,ended,15
1298,KLUSTER SLOT BERJAYA,2020-12-30,2020-12-29,workplace,ended,1
1299,KLUSTER ALOR,2020-12-30,2020-12-31,community,ended,3
1300,KLUSTER ALOR,2020-12-30,2020-12-31,community,ended,11
1301,KLUSTER ALOR,2020-12-30,2020-12-31,community,ended,15
1302,KLUSTER ALOR,2020-12-30,2020-12-31,community,ended,1
1303,KLUSTER TAPAK BINA JALAN BROGA,2020-12-30,2021-01-01,workplace,ended,11
1304,KLUSTER TAPAK BINA JALAN BROGA,2020-12-30,2021-01-01,workplace,ended,1
1305,KLUSTER GERBANG PONGSU,2020-12-30,2021-01-05,community,ended,9
1306,KLUSTER GERBANG PONGSU,2020-12-30,2021-01-05,community,ended,1
1307,KLUSTER JALAN NIKOLAS,2020-12-30,2021-01-08,highRisk,ended,15
1308,KLUSTER JALAN NIKOLAS,2020-12-30,2021-01-08,highRisk,ended,1
1309,KLUSTER TAPAK BINA JALAN STESEN,2020-12-30,2021-01-11,workplace,ended,9
1310,KLUSTER TAPAK BINA JALAN STESEN,2020-12-30,2021-01-11,workplace,ended,15
1311,KLUSTER TAPAK BINA JALAN STESEN,2020-12-30,2021-01-11,workplace,ended,1
1312,KLUSTER TEMBOK CHOH,2020-12-30,2021-01-13,detentionCentre,ended,2
1313,KLUSTER TEMBOK CHOH,2020-12-30,2021-01-13,detentionCentre,ended,1
1314,KLUSTER DAMAI KETARI,2020-12-30,2021-01-19,highRisk,ended,7
1315,KLUSTER DAMAI KETARI,2020-12-30,2021-01-19,highRisk,ended,1
1316,KLUSTER KAMPUNG BAHARU,2020-12-31,2021-01-11,workplace,ended,2
1317,KLUSTER KAMPUNG BAHARU,2020-12-31,2021-01-11,workplace,ended,1
1318,KLUSTER PEKELILING,2020-12-31,2021-01-15,workplace,ended,2
1319,KLUSTER PEKELILING,2020-12-31,2021-01-15,workplace,ended,1
1320,KLUSTER JALAN DATUK,2020-12-31,2021-01-18,workplace,ended,9
1321,KLUSTER JALAN DATUK,2020-12-31,2021-01-18,workplace,ended,11
1322,KLUSTER JALAN DATUK,2020-12-31,2021-01-18,workplace,ended,15
1323,KLUSTER JALAN DATUK,2020-12-31,2021-01-18,workplace,ended,17
1324,KLUSTER JALAN DATUK,2020-12-31,2021-01-18,workplace,ended,1
1325,KLUSTER JALAN RASAH,2020-12-31,2021-01-26,highRisk,ended,6
1326,KLUSTER JALAN RASAH,2020-12-31,2021-01-26,highRisk,ended,11
1327,KLUSTER JALAN RASAH,2020-12-31,2021-01-26,highRisk,ended,17
1328,KLUSTER JALAN RASAH,2020-12-31,2021-01-26,highRisk,ended,1
1329,KLUSTER JALAN GALAH,2020-12-31,2021-02-18,workplace,ended,11
1330,KLUSTER JALAN GALAH,2020-12-31,2021-02-18,workplace,ended,1
1331,KLUSTER RANTAU SEMARAK,2021-01-01,2021-01-16,community,ended,7
1332,KLUSTER RANTAU SEMARAK,2021-01-01,2021-01-16,community,ended,11
1333,KLUSTER RANTAU SEMARAK,2021-01-01,2021-01-16,community,ended,1
1334,KLUSTER RAWA AKASIA,2021-01-01,2021-01-22,workplace,ended,3
1335,KLUSTER RAWA AKASIA,2021-01-01,2021-01-22,workplace,ended,8
1336,KLUSTER RAWA AKASIA,2021-01-01,2021-01-22,workplace,ended,9
1337,KLUSTER RAWA AKASIA,2021-01-01,2021-01-22,workplace,ended,1
1338,KLUSTER JALAN PERINDUSTRIAN,2021-01-01,2021-02-07,workplace,ended,2
1339,KLUSTER JALAN PERINDUSTRIAN,2021-01-01,2021-02-07,workplace,ended,1
1340,KLUSTER MADOR,2021-01-02,2021-01-01,community,ended,14
1341,KLUSTER MADOR,2021-01-02,2021-01-01,community,ended,1
1342,KLUSTER JALAN BBN,2021-01-02,2021-01-09,workplace,ended,6
1343,KLUSTER JALAN BBN,2021-01-02,2021-01-09,workplace,ended,1
1344,KLUSTER KOLAM PERMAI,2021-01-02,2021-01-10,community,ended,7
1345,KLUSTER KOLAM PERMAI,2021-01-02,2021-01-10,community,ended,11
1346,KLUSTER KOLAM PERMAI,2021-01-02,2021-01-10,community,ended,12
1347,KLUSTER KOLAM PERMAI,2021-01-02,2021-01-10,community,ended,1
1348,KLUSTER DEWANI,2021-01-02,2021-01-11,workplace,ended,2
1349,KLUSTER DEWANI,2021-01-02,2021-01-11,workplace,ended,7
1350,KLUSTER DEWANI,2021-01-02,2021-01-11,workplace,ended,1
1351,KLUSTER HARUM,2021-01-02,2021-01-12,workplace,ended,2
1352,KLUSTER HARUM,2021-01-02,2021-01-12,workplace,ended,1
1353,KLUSTER BELUKAR,2021-01-02,2021-01-19,community,ended,4
1354,KLUSTER BELUKAR,2021-01-02,2021-01-19,community,ended,1
1355,KLUSTER BATU LAPAN,2021-01-02,2021-01-24,highRisk,ended,13
1356,KLUSTER BATU LAPAN,2021-01-02,2021-01-24,highRisk,ended,1
1357,KLUSTER TAPAK BINA CASUARINA,2021-01-02,2021-02-12,workplace,ended,11
1358,KLUSTER TAPAK BINA CASUARINA,2021-01-02,2021-02-12,workplace,ended,1
1359,KLUSTER RENGGAM,2021-01-02,2021-02-26,workplace,ended,11
1360,KLUSTER RENGGAM,2021-01-02,2021-02-26,workplace,ended,1
1361,KLUSTER OSMO JAYA,2021-01-03,2021-01-02,workplace,ended,11
1362,KLUSTER OSMO JAYA,2021-01-03,2021-01-02,workplace,ended,1
1363,KLUSTER RENGIT SENTRAL,2021-01-03,2021-01-14,workplace,ended,2
1364,KLUSTER RENGIT SENTRAL,2021-01-03,2021-01-14,workplace,ended,1
1365,KLUSTER WAWASAN GADING,2021-01-03,2021-01-18,workplace,ended,2
1366,KLUSTER WAWASAN GADING,2021-01-03,2021-01-18,workplace,ended,1
1367,KLUSTER LINTAS SERAYA,2021-01-03,2021-01-20,community,ended,13
1368,KLUSTER LINTAS SERAYA,2021-01-03,2021-01-20,community,ended,1
1369,KLUSTER BELATI,2021-01-03,2021-01-22,workplace,ended,2
1370,KLUSTER BELATI,2021-01-03,2021-01-22,workplace,ended,1
1371,KLUSTER STUTONG,2021-01-03,2021-01-24,community,ended,14
1372,KLUSTER STUTONG,2021-01-03,2021-01-24,community,ended,1
1373,KLUSTER PALOH TUMPAT,2021-01-03,2021-01-24,community,ended,4
1374,KLUSTER PALOH TUMPAT,2021-01-03,2021-01-24,community,ended,1
1375,KLUSTER MANIK,2021-01-03,2021-01-24,community,ended,4
1376,KLUSTER MANIK,2021-01-03,2021-01-24,community,ended,12
1377,KLUSTER MANIK,2021-01-03,2021-01-24,community,ended,1
1378,KLUSTER TAPAK BINA PERDANA AVENUE,2021-01-03,2021-02-12,workplace,ended,11
1379,KLUSTER TAPAK BINA PERDANA AVENUE,2021-01-03,2021-02-12,workplace,ended,1
1380,KLUSTER EHSAN IBOL,2021-01-04,2021-01-09,community,ended,9
1381,KLUSTER EHSAN IBOL,2021-01-04,2021-01-09,community,ended,11
1382,KLUSTER EHSAN IBOL,2021-01-04,2021-01-09,community,ended,1
1383,KLUSTER JALAN NAKHODA,2021-01-04,2021-01-13,workplace,ended,15
1384,KLUSTER JALAN NAKHODA,2021-01-04,2021-01-13,workplace,ended,1
1385,KLUSTER PASAR JALAN SENTOSA,2021-01-04,2021-01-18,workplace,ended,11
1386,KLUSTER PASAR JALAN SENTOSA,2021-01-04,2021-01-18,workplace,ended,1
1387,KLUSTER JALAN DUYONG,2021-01-04,2021-03-11,workplace,ended,11
1388,KLUSTER JALAN DUYONG,2021-01-04,2021-03-11,workplace,ended,1
1389,KLUSTER TELOK MAS,2021-01-04,2021-04-22,detentionCentre,ended,3
1390,KLUSTER TELOK MAS,2021-01-04,2021-04-22,detentionCentre,ended,5
1391,KLUSTER TELOK MAS,2021-01-04,2021-04-22,detentionCentre,ended,1
1392,KLUSTER TAPAK BINA BUKIT SEMENYIH,2021-01-05,2021-01-04,workplace,ended,11
1393,KLUSTER TAPAK BINA BUKIT SEMENYIH,2021-01-05,2021-01-04,workplace,ended,1
1394,KLUSTER BUKIT ANGKAT,2021-01-05,2021-01-04,workplace,ended,11
1395,KLUSTER BUKIT ANGKAT,2021-01-05,2021-01-04,workplace,ended,1
1396,KLUSTER LANGIT SELATAN,2021-01-05,2021-01-13,workplace,ended,7
1397,KLUSTER LANGIT SELATAN,2021-01-05,2021-01-13,workplace,ended,1
1398,KLUSTER TAPAK BINA JALAN DESA,2021-01-05,2021-01-15,workplace,ended,15
1399,KLUSTER TAPAK BINA JALAN DESA,2021-01-05,2021-01-15,workplace,ended,1
1400,KLUSTER MENGKUANG,2021-01-05,2021-01-16,community,ended,12
1401,KLUSTER MENGKUANG,2021-01-05,2021-01-16,community,ended,1
1402,KLUSTER TOMBOVO,2021-01-05,2021-01-21,community,ended,13
1403,KLUSTER TOMBOVO,2021-01-05,2021-01-21,community,ended,1
1404,KLUSTER PARIT JAMIL,2021-01-05,2021-01-24,workplace,ended,2
1405,KLUSTER PARIT JAMIL,2021-01-05,2021-01-24,workplace,ended,1
1406,KLUSTER BAH SAYAP,2021-01-05,2021-01-25,workplace,ended,14
1407,KLUSTER BAH SAYAP,2021-01-05,2021-01-25,workplace,ended,1
1408,KLUSTER JALAN PLAYAR,2021-01-05,2021-01-27,workplace,ended,11
1409,KLUSTER JALAN PLAYAR,2021-01-05,2021-01-27,workplace,ended,1
1410,KLUSTER SRI SURIA,2021-01-05,2021-01-31,workplace,ended,11
1411,KLUSTER SRI SURIA,2021-01-05,2021-01-31,workplace,ended,1
1412,KLUSTER JALAN RAJA,2021-01-05,2021-02-27,workplace,ended,15
1413,KLUSTER JALAN RAJA,2021-01-05,2021-02-27,workplace,ended,1
1414,KLUSTER ANAK AIR,2021-01-06,2020-02-11,religious,ended,5
1415,KLUSTER ANAK AIR,2021-01-06,2020-02-11,religious,ended,1
1416,KLUSTER IKAN EMAS,2021-01-06,2021-01-05,workplace,ended,15
1417,KLUSTER IKAN EMAS,2021-01-06,2021-01-05,workplace,ended,1
1418,KLUSTER KAMPUNG PITAS,2021-01-06,2021-01-13,workplace,ended,13
1419,KLUSTER KAMPUNG PITAS,2021-01-06,2021-01-13,workplace,ended,1
1420,KLUSTER FIRMA,2021-01-06,2021-01-16,workplace,ended,2
1421,KLUSTER FIRMA,2021-01-06,2021-01-16,workplace,ended,1
1422,KLUSTER JALAN PADU,2021-01-06,2021-01-18,workplace,ended,2
1423,KLUSTER JALAN PADU,2021-01-06,2021-01-18,workplace,ended,1
1424,KLUSTER TASIK UTAMA,2021-01-06,2021-01-23,workplace,ended,6
1425,KLUSTER TASIK UTAMA,2021-01-06,2021-01-23,workplace,ended,11
1426,KLUSTER TASIK UTAMA,2021-01-06,2021-01-23,workplace,ended,1
1427,KLUSTER BERSEPADU,2021-01-06,2021-01-25,workplace,ended,2
1428,KLUSTER BERSEPADU,2021-01-06,2021-01-25,workplace,ended,1
1429,KLUSTER MEDAN JASA,2021-01-06,2021-01-27,community,ended,9
1430,KLUSTER MEDAN JASA,2021-01-06,2021-01-27,community,ended,11
1431,KLUSTER MEDAN JASA,2021-01-06,2021-01-27,community,ended,15
1432,KLUSTER MEDAN JASA,2021-01-06,2021-01-27,community,ended,1
1433,KLUSTER KAYUH,2021-01-06,2021-01-27,workplace,ended,15
1434,KLUSTER KAYUH,2021-01-06,2021-01-27,workplace,ended,1
1435,KLUSTER PERSIARAN TEKNOLOGI,2021-01-06,2021-02-08,workplace,ended,2
1436,KLUSTER PERSIARAN TEKNOLOGI,2021-01-06,2021-02-08,workplace,ended,1
1437,KLUSTER CASA PERMAI,2021-01-06,2021-02-26,workplace,ended,11
1438,KLUSTER CASA PERMAI,2021-01-06,2021-02-26,workplace,ended,1
1439,KLUSTER JALAN SEPUTEH,2021-01-06,2021-02-27,workplace,ended,11
1440,KLUSTER JALAN SEPUTEH,2021-01-06,2021-02-27,workplace,ended,15
1441,KLUSTER JALAN SEPUTEH,2021-01-06,2021-02-27,workplace,ended,17
1442,KLUSTER JALAN SEPUTEH,2021-01-06,2021-02-27,workplace,ended,1
1443,KLUSTER DATARAN UTAS,2021-01-06,2021-03-20,workplace,ended,4
1444,KLUSTER DATARAN UTAS,2021-01-06,2021-03-20,workplace,ended,11
1445,KLUSTER DATARAN UTAS,2021-01-06,2021-03-20,workplace,ended,12
1446,KLUSTER DATARAN UTAS,2021-01-06,2021-03-20,workplace,ended,1
1447,KLUSTER DESA SETAPAK,2021-01-07,2021-01-06,community,ended,15
1448,KLUSTER DESA SETAPAK,2021-01-07,2021-01-06,community,ended,1
1449,KLUSTER ZIARAH PUTRA,2021-01-07,2021-01-07,community,ended,11
1450,KLUSTER ZIARAH PUTRA,2021-01-07,2021-01-07,community,ended,17
1451,KLUSTER ZIARAH PUTRA,2021-01-07,2021-01-07,community,ended,1
1452,KLUSTER TAPAK BINA JALAN IPOH,2021-01-07,2021-01-07,workplace,ended,15
1453,KLUSTER TAPAK BINA JALAN IPOH,2021-01-07,2021-01-07,workplace,ended,1
1454,KLUSTER TAPAK BINA HARTAMAS,2021-01-07,2021-01-16,workplace,ended,11
1455,KLUSTER TAPAK BINA HARTAMAS,2021-01-07,2021-01-16,workplace,ended,1
1456,KLUSTER KERANJI TABUAN,2021-01-07,2021-01-18,community,ended,14
1457,KLUSTER KERANJI TABUAN,2021-01-07,2021-01-18,community,ended,1
1458,KLUSTER RUNGKUP,2021-01-07,2021-01-29,workplace,ended,15
1459,KLUSTER RUNGKUP,2021-01-07,2021-01-29,workplace,ended,1
1460,KLUSTER SENAI MURNI,2021-01-07,2021-02-06,workplace,ended,2
1461,KLUSTER SENAI MURNI,2021-01-07,2021-02-06,workplace,ended,1
1462,KLUSTER JALAN JAYA,2021-01-07,2021-03-03,highRisk,ended,15
1463,KLUSTER JALAN JAYA,2021-01-07,2021-03-03,highRisk,ended,1
1464,KLUSTER DAMAI PELANGI,2021-01-07,2021-03-04,detentionCentre,ended,9
1465,KLUSTER DAMAI PELANGI,2021-01-07,2021-03-04,detentionCentre,ended,11
1466,KLUSTER DAMAI PELANGI,2021-01-07,2021-03-04,detentionCentre,ended,1
1467,KLUSTER TAPAK BINA HEVEA,2021-01-08,2021-01-18,workplace,ended,11
1468,KLUSTER TAPAK BINA HEVEA,2021-01-08,2021-01-18,workplace,ended,1
1469,KLUSTER KAURAN,2021-01-08,2021-01-21,community,ended,13
1470,KLUSTER KAURAN,2021-01-08,2021-01-21,community,ended,1
1471,KLUSTER SETAPAK INDAH,2021-01-08,2021-01-22,community,ended,15
1472,KLUSTER SETAPAK INDAH,2021-01-08,2021-01-22,community,ended,1
1473,KLUSTER KAPITAL,2021-01-08,2021-01-27,workplace,ended,15
1474,KLUSTER KAPITAL,2021-01-08,2021-01-27,workplace,ended,1
1475,KLUSTER BUKIT BELIMBING,2021-01-08,2021-02-04,workplace,ended,11
1476,KLUSTER BUKIT BELIMBING,2021-01-08,2021-02-04,workplace,ended,1
1477,KLUSTER JALAN KLINIK,2021-01-08,2021-02-21,workplace,ended,11
1478,KLUSTER JALAN KLINIK,2021-01-08,2021-02-21,workplace,ended,1
1479,KLUSTER PALUT,2021-01-09,2021-01-14,community,ended,12
1480,KLUSTER PALUT,2021-01-09,2021-01-14,community,ended,1
1481,KLUSTER MIKRO,2021-01-09,2021-01-23,workplace,ended,2
1482,KLUSTER MIKRO,2021-01-09,2021-01-23,workplace,ended,1
1483,KLUSTER TEKNOLOGI KESIDANG,2021-01-09,2021-01-24,workplace,ended,5
1484,KLUSTER TEKNOLOGI KESIDANG,2021-01-09,2021-01-24,workplace,ended,1
1485,KLUSTER SYMPHONY MAGAZINE,2021-01-09,2021-01-29,community,ended,8
1486,KLUSTER SYMPHONY MAGAZINE,2021-01-09,2021-01-29,community,ended,1
1487,KLUSTER PASAI,2021-01-09,2021-03-15,community,ended,14
1488,KLUSTER PASAI,2021-01-09,2021-03-15,community,ended,1
1489,KLUSTER TEXMILE,2021-01-10,2021-01-09,workplace,ended,11
1490,KLUSTER TEXMILE,2021-01-10,2021-01-09,workplace,ended,1
1491,KLUSTER WAKAF LANAS,2021-01-10,2021-01-12,community,ended,4
1492,KLUSTER WAKAF LANAS,2021-01-10,2021-01-12,community,ended,1
1493,KLUSTER JALAN SIBUGA,2021-01-10,2021-01-17,highRisk,ended,13
1494,KLUSTER JALAN SIBUGA,2021-01-10,2021-01-17,highRisk,ended,1
1495,KLUSTER ALOR DURIAN,2021-01-10,2021-01-20,community,ended,4
1496,KLUSTER ALOR DURIAN,2021-01-10,2021-01-20,community,ended,8
1497,KLUSTER ALOR DURIAN,2021-01-10,2021-01-20,community,ended,1
1498,KLUSTER TAPAK BINA CYBER,2021-01-10,2021-01-26,workplace,ended,11
1499,KLUSTER TAPAK BINA CYBER,2021-01-10,2021-01-26,workplace,ended,1
1500,KLUSTER MEDAN IDAMAN,2021-01-11,2021-01-12,workplace,ended,15
1501,KLUSTER MEDAN IDAMAN,2021-01-11,2021-01-12,workplace,ended,1
1502,KLUSTER KAMPUNG RENOK,2021-01-11,2021-01-17,community,ended,4
1503,KLUSTER KAMPUNG RENOK,2021-01-11,2021-01-17,community,ended,1
1504,KLUSTER LUMUT BARAT,2021-01-11,2021-01-17,workplace,ended,9
1505,KLUSTER LUMUT BARAT,2021-01-11,2021-01-17,workplace,ended,1
1506,KLUSTER KAMPUNG GETING,2021-01-11,2021-01-19,community,ended,4
1507,KLUSTER KAMPUNG GETING,2021-01-11,2021-01-19,community,ended,1
1508,KLUSTER KUBANG BUJUK,2021-01-11,2021-01-21,education,ended,12
1509,KLUSTER KUBANG BUJUK,2021-01-11,2021-01-21,education,ended,1
1510,KLUSTER KEJAYA,2021-01-11,2021-01-28,community,ended,12
1511,KLUSTER KEJAYA,2021-01-11,2021-01-28,community,ended,1
1512,KLUSTER JALAN KELULI,2021-01-11,2021-02-02,workplace,ended,2
1513,KLUSTER JALAN KELULI,2021-01-11,2021-02-02,workplace,ended,1
1514,KLUSTER JELITA,2021-01-11,2021-02-06,community,ended,14
1515,KLUSTER JELITA,2021-01-11,2021-02-06,community,ended,1
1516,KLUSTER TAPAK BINA LEMBAH SUBANG,2021-01-11,2021-03-12,workplace,ended,11
1517,KLUSTER TAPAK BINA LEMBAH SUBANG,2021-01-11,2021-03-12,workplace,ended,1
1518,KLUSTER BUKIT SEKUBONG,2021-01-12,2021-01-02,community,ended,14
1519,KLUSTER BUKIT SEKUBONG,2021-01-12,2021-01-02,community,ended,1
1520,KLUSTER IRIS,2021-01-12,2021-01-11,workplace,ended,15
1521,KLUSTER IRIS,2021-01-12,2021-01-11,workplace,ended,1
1522,KLUSTER DIALISIS PUTRA,2021-01-12,2021-01-16,highRisk,ended,17
1523,KLUSTER DIALISIS PUTRA,2021-01-12,2021-01-16,highRisk,ended,1
1524,KLUSTER UDARAMA,2021-01-12,2021-01-19,workplace,ended,15
1525,KLUSTER UDARAMA,2021-01-12,2021-01-19,workplace,ended,1
1526,KLUSTER KAMPUNG BADAK,2021-01-12,2021-01-22,community,ended,4
1527,KLUSTER KAMPUNG BADAK,2021-01-12,2021-01-22,community,ended,11
1528,KLUSTER KAMPUNG BADAK,2021-01-12,2021-01-22,community,ended,1
1529,KLUSTER TAMAN KESEDAR,2021-01-12,2021-01-25,community,ended,4
1530,KLUSTER TAMAN KESEDAR,2021-01-12,2021-01-25,community,ended,1
1531,KLUSTER JALAN MANAN,2021-01-12,2021-01-25,workplace,ended,11
1532,KLUSTER JALAN MANAN,2021-01-12,2021-01-25,workplace,ended,1
1533,KLUSTER PERMINT HARMONI,2021-01-12,2021-01-29,community,ended,12
1534,KLUSTER PERMINT HARMONI,2021-01-12,2021-01-29,community,ended,1
1535,KLUSTER JALAN KIARA,2021-01-12,2021-02-05,workplace,ended,15
1536,KLUSTER JALAN KIARA,2021-01-12,2021-02-05,workplace,ended,1
1537,KLUSTER DIALISIS BATU,2021-01-12,2021-02-09,highRisk,ended,15
1538,KLUSTER DIALISIS BATU,2021-01-12,2021-02-09,highRisk,ended,1
1539,KLUSTER PERSIARAN KUALA,2021-01-12,2021-03-05,workplace,ended,11
1540,KLUSTER PERSIARAN KUALA,2021-01-12,2021-03-05,workplace,ended,15
1541,KLUSTER PERSIARAN KUALA,2021-01-12,2021-03-05,workplace,ended,17
1542,KLUSTER PERSIARAN KUALA,2021-01-12,2021-03-05,workplace,ended,1
1543,KLUSTER BUKIT BAKAR,2021-01-13,2021-01-15,community,ended,4
1544,KLUSTER BUKIT BAKAR,2021-01-13,2021-01-15,community,ended,1
1545,KLUSTER JALAN THAMBY,2021-01-13,2021-01-18,workplace,ended,15
1546,KLUSTER JALAN THAMBY,2021-01-13,2021-01-18,workplace,ended,1
1547,KLUSTER JALAN RAMI,2021-01-13,2021-01-19,workplace,ended,2
1548,KLUSTER JALAN RAMI,2021-01-13,2021-01-19,workplace,ended,1
1549,KLUSTER KAMPUNG TENGAH,2021-01-13,2021-01-20,community,ended,6
1550,KLUSTER KAMPUNG TENGAH,2021-01-13,2021-01-20,community,ended,1
1551,KLUSTER JALAN IJUK,2021-01-13,2021-01-22,workplace,ended,11
1552,KLUSTER JALAN IJUK,2021-01-13,2021-01-22,workplace,ended,1
1553,KLUSTER DIALISIS MALIM,2021-01-13,2021-01-25,highRisk,ended,5
1554,KLUSTER DIALISIS MALIM,2021-01-13,2021-01-25,highRisk,ended,1
1555,KLUSTER TAMAN BATIK,2021-01-13,2021-01-28,workplace,ended,3
1556,KLUSTER TAMAN BATIK,2021-01-13,2021-01-28,workplace,ended,1
1557,KLUSTER KOTA,2021-01-13,2021-02-04,community,ended,2
1558,KLUSTER KOTA,2021-01-13,2021-02-04,community,ended,1
1559,KLUSTER TANJUNG MEGAH,2021-01-13,2021-02-13,workplace,ended,2
1560,KLUSTER TANJUNG MEGAH,2021-01-13,2021-02-13,workplace,ended,5
1561,KLUSTER TANJUNG MEGAH,2021-01-13,2021-02-13,workplace,ended,1
1562,KLUSTER JALAN KASTURI,2021-01-13,2021-02-16,workplace,ended,15
1563,KLUSTER JALAN KASTURI,2021-01-13,2021-02-16,workplace,ended,1
1564,KLUSTER TAMAN INTEGRASI,2021-01-13,2021-02-24,workplace,ended,11
1565,KLUSTER TAMAN INTEGRASI,2021-01-13,2021-02-24,workplace,ended,1
1566,KLUSTER PASIR BARAT,2021-01-14,2021-01-02,workplace,ended,2
1567,KLUSTER PASIR BARAT,2021-01-14,2021-01-02,workplace,ended,1
1568,KLUSTER JALAN RANTAU-SILIAU,2021-01-14,2021-01-02,workplace,ended,6
1569,KLUSTER JALAN RANTAU-SILIAU,2021-01-14,2021-01-02,workplace,ended,1
1570,KLUSTER TAPAK BINA DUTAMAS,2021-01-14,2021-01-20,workplace,ended,15
1571,KLUSTER TAPAK BINA DUTAMAS,2021-01-14,2021-01-20,workplace,ended,1
1572,KLUSTER TROPIKA,2021-01-14,2021-01-24,detentionCentre,ended,2
1573,KLUSTER TROPIKA,2021-01-14,2021-01-24,detentionCentre,ended,1
1574,KLUSTER JALAN SELAYANG,2021-01-14,2021-02-04,workplace,ended,11
1575,KLUSTER JALAN SELAYANG,2021-01-14,2021-02-04,workplace,ended,15
1576,KLUSTER JALAN SELAYANG,2021-01-14,2021-02-04,workplace,ended,1
1577,KLUSTER INTAN MAS,2021-01-14,2021-02-09,community,ended,9
1578,KLUSTER INTAN MAS,2021-01-14,2021-02-09,community,ended,1
1579,KLUSTER JALAN PAHANG,2021-01-14,2021-03-10,highRisk,ended,15
1580,KLUSTER JALAN PAHANG,2021-01-14,2021-03-10,highRisk,ended,17
1581,KLUSTER JALAN PAHANG,2021-01-14,2021-03-10,highRisk,ended,1
1582,KLUSTER JALAN KLUANG,2021-01-15,2021-01-01,workplace,ended,2
1583,KLUSTER JALAN KLUANG,2021-01-15,2021-01-01,workplace,ended,1
1584,KLUSTER LINGKARAN LINTANG,2021-01-15,2021-01-14,workplace,ended,11
1585,KLUSTER LINGKARAN LINTANG,2021-01-15,2021-01-14,workplace,ended,1
1586,KLUSTER LADANG MATAMBA,2021-01-15,2021-01-14,workplace,ended,13
1587,KLUSTER LADANG MATAMBA,2021-01-15,2021-01-14,workplace,ended,1
1588,KLUSTER TAPAK BINA DAMAI,2021-01-15,2021-01-14,workplace,ended,15
1589,KLUSTER TAPAK BINA DAMAI,2021-01-15,2021-01-14,workplace,ended,1
1590,KLUSTER RESTORAN PUTRA,2021-01-15,2021-01-15,workplace,ended,17
1591,KLUSTER RESTORAN PUTRA,2021-01-15,2021-01-15,workplace,ended,1
1592,KLUSTER KOTA ROAD,2021-01-15,2021-01-23,workplace,ended,9
1593,KLUSTER KOTA ROAD,2021-01-15,2021-01-23,workplace,ended,1
1594,KLUSTER PONDOK HIDAYAH,2021-01-15,2021-01-24,education,ended,4
1595,KLUSTER PONDOK HIDAYAH,2021-01-15,2021-01-24,education,ended,1
1596,KLUSTER PERSIARAN SELATAN,2021-01-15,2021-01-27,workplace,ended,2
1597,KLUSTER PERSIARAN SELATAN,2021-01-15,2021-01-27,workplace,ended,1
1598,KLUSTER TEMBOK KEMUS,2021-01-15,2021-01-31,detentionCentre,ended,5
1599,KLUSTER TEMBOK KEMUS,2021-01-15,2021-01-31,detentionCentre,ended,1
1600,KLUSTER KAMPUNG PERANI,2021-01-15,2021-02-05,community,ended,2
1601,KLUSTER KAMPUNG PERANI,2021-01-15,2021-02-05,community,ended,1
1602,KLUSTER LADANG BATURONG,2021-01-15,2021-02-12,workplace,ended,13
1603,KLUSTER LADANG BATURONG,2021-01-15,2021-02-12,workplace,ended,1
1604,KLUSTER JALAN TELOK GONG,2021-01-15,2021-02-21,workplace,ended,11
1605,KLUSTER JALAN TELOK GONG,2021-01-15,2021-02-21,workplace,ended,1
1606,KLUSTER JALAN SEMBRONG,2021-01-16,2021-01-15,workplace,ended,2
1607,KLUSTER JALAN SEMBRONG,2021-01-16,2021-01-15,workplace,ended,1
1608,KLUSTER SENAI CYBER,2021-01-16,2021-01-19,workplace,ended,2
1609,KLUSTER SENAI CYBER,2021-01-16,2021-01-19,workplace,ended,1
1610,KLUSTER TAMAN JUTA,2021-01-16,2021-01-20,community,ended,9
1611,KLUSTER TAMAN JUTA,2021-01-16,2021-01-20,community,ended,1
1612,KLUSTER TEMBOK NANAS,2021-01-16,2021-01-21,detentionCentre,ended,2
1613,KLUSTER TEMBOK NANAS,2021-01-16,2021-01-21,detentionCentre,ended,1
1614,KLUSTER KAMPUNG LEBU,2021-01-16,2021-01-27,community,ended,7
1615,KLUSTER KAMPUNG LEBU,2021-01-16,2021-01-27,community,ended,1
